"","Subject","Activity","CalcType","Domain","AccelType","Device","Magnitude","Jerk","Axis","Value"
"273",5,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.192772213613742
"274",5,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.200372826725977
"275",5,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.183951624648245
"276",5,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.070422839297351
"277",5,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.143388320509073
"278",5,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.277792059337748
"279",5,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0176042237180232
"280",5,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.109231566519868
"281",5,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.078411258979404
"282",5,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0150713876137417
"283",5,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00583433827814569
"284",5,"WALKING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.15740823341
"285",5,"WALKING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.20489355053245
"286",5,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.92857235410596
"287",5,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.201008936837748
"288",5,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.0111900758344371
"289",5,"WALKING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.15740823341
"290",5,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0258648858883444
"291",5,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0769390852942715
"292",5,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0906279942458609
"293",5,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0936324418175497
"294",5,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0424661275760927
"295",5,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0622523268432119
"296",5,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.235295937994007
"297",5,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.39663775774106
"298",5,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.31551899208245
"299",5,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.104171852818212
"300",5,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.223022673512252
"301",5,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.266028722182119
"302",5,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.111986803304543
"303",5,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.372203598482748
"304",5,"WALKING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.477445266970199
"305",5,"WALKING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.160289494615894
"306",5,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.444860810543245
"307",5,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.327798024965232
"308",5,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.396741010731788
"309",5,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.410903635628808
"310",5,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.391976356196026
"311",5,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.315801967111291
"312",5,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0484015148193378
"313",5,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.193484560829801
"314",5,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.254529625126358
"315",5,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.119138636084745
"316",5,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.361592608574834
"317",5,"WALKING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.32913622320447
"318",5,"WALKING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.176474429801324
"319",5,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.975375303675497
"320",5,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.965702507649007
"321",5,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.9512318
"322",5,"WALKING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.32913622320447
"323",5,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.402161777669536
"324",5,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.33419767934106
"325",5,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.322460663180132
"326",5,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.335299515369868
"327",5,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.425039376538411
"328",5,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.447203744009603
"329",5,"WALKING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.306753026429139
"330",5,"WALKING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.401289122218676
"331",6,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.291812922621308
"332",6,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.00844615000121538
"333",6,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.153700943880769
"334",6,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.280208689054815
"335",6,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.243204569387231
"336",6,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.343212764952
"337",6,"WALKING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.0689255687191077
"338",6,"WALKING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.0891233835568815
"339",6,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.229244014638662
"340",6,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.315428615935092
"341",6,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.202338566840692
"342",6,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.198381982713385
"343",6,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.263171258846723
"344",6,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.276730577138462
"345",6,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.016968256624292
"346",6,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.105591943546769
"347",6,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0732519441204615
"348",6,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0159080425963077
"349",6,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00450091802513846
"350",6,"WALKING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.216057047772
"351",6,"WALKING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.29203476016
"352",6,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.947558583230769
"353",6,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.199578776861538
"354",6,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.00262409750981538
"355",6,"WALKING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.216057047772
"356",6,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0552594611022769
"357",6,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0525313728448308
"358",6,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0954445389052308
"359",6,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0891675839624215
"360",6,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0516148027544615
"361",6,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0514468641265231
"362",6,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.3081871383308
"363",6,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.538981029815385
"364",6,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.350076475332308
"365",6,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.197626492802462
"366",6,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.321635994055385
"367",6,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.349419762212308
"368",6,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.157155780536923
"369",6,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.557305186369231
"370",6,"WALKING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.517594932923077
"371",6,"WALKING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.288921731696923
"372",6,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.563861694061538
"373",6,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.342373132779692
"374",6,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.405759774916923
"375",6,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.509240085261538
"376",6,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.610979161630769
"377",6,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.336072590067692
"378",6,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.131293658057569
"379",6,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.300644278744615
"380",6,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.309807914716
"381",6,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.154584663475477
"382",6,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.519612566738462
"383",6,"WALKING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.388089905630769
"384",6,"WALKING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.271422205767692
"385",6,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.978391353015385
"386",6,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.971940022830769
"387",6,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.954236825661538
"388",6,"WALKING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.388089905630769
"389",6,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.527029783292308
"390",6,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.375614497286769
"391",6,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.343929759161231
"392",6,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.441219884553846
"393",6,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.613389264553846
"394",6,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.472839377784615
"395",6,"WALKING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.440081273766154
"396",6,"WALKING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.596331583107692
"397",7,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.261570854341721
"398",7,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",0.00537674087461039
"399",7,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.145379806012222
"400",7,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.259778108519951
"401",7,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.251544679214107
"402",7,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.34275635963362
"403",7,"WALKING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.0211505862258117
"404",7,"WALKING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.0597681201530844
"405",7,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.211638176086364
"406",7,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.260137104178912
"407",7,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.193816127212013
"408",7,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.142354030425049
"409",7,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.186520335667662
"410",7,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.276863110454545
"411",7,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0172140716103214
"412",7,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.108568542461039
"413",7,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0753431289182792
"414",7,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0130764671249026
"415",7,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",0.00197140901168831
"416",7,"WALKING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.16289742403911
"417",7,"WALKING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.213769083994185
"418",7,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.943679134675325
"419",7,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.160048314153896
"420",7,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.0434168852311039
"421",7,"WALKING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.16289742403911
"422",7,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0451975852352922
"423",7,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0649740425969903
"424",7,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0946002569094481
"425",7,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0942178251983766
"426",7,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0406230807022727
"427",7,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0569843119791883
"428",7,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.315074920576623
"429",7,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.494800408733766
"430",7,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.284779813995779
"431",7,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.122688266529578
"432",7,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.352575602381429
"433",7,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.190827305741429
"434",7,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.101322779208636
"435",7,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.543044117305195
"436",7,"WALKING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.479277580714286
"437",7,"WALKING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.183662752963377
"438",7,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.534585085876623
"439",7,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.401148321672078
"440",7,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.436710398084416
"441",7,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.512958454902597
"442",7,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.570321470074675
"443",7,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.275339966388961
"444",7,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0668762777535714
"445",7,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.329377627790455
"446",7,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.186393674515909
"447",7,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.113238547454968
"448",7,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.514725274707792
"449",7,"WALKING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.331152020657792
"450",7,"WALKING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.183574173008019
"451",7,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.978186277824675
"452",7,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.968475459188312
"453",7,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.957160634253247
"454",7,"WALKING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.331152020657792
"455",7,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.491953658214286
"456",7,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.407921079844156
"457",7,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.364238433811688
"458",7,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.416346749227273
"459",7,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.554122013431818
"460",7,"WALKING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.473502527357143
"461",7,"WALKING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.428943235188312
"462",7,"WALKING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.544421094113636
"463",8,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.312961401492424
"464",8,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",0.0173976001381818
"465",8,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.0970224915449495
"466",8,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.306104934337879
"467",8,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.284566602945455
"468",8,"WALKING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.351212519809596
"469",8,"WALKING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.0189104657427273
"470",8,"WALKING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.0507926201486869
"471",8,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.189895742427828
"472",8,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.117893897795909
"473",8,"WALKING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.208223165988485
"474",8,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.0164802667182828
"475",8,"WALKING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.131137939812525
"476",8,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.274889100909091
"477",8,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0222768856979798
"478",8,"WALKING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.111788845777778
"479",8,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0736166996777778
"480",8,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.0030895448010101
"481",8,"WALKING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00258464706060606
"482",8,"WALKING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.145684809449253
"483",8,"WALKING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.238714892293939
"484",8,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.933990843939394
"485",8,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.212465072474747
"486",8,"WALKING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.0919411040606061
"487",8,"WALKING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.145684809449253
"488",8,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0375640261989899
"489",8,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0713014195125252
"490",8,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0910315217616162
"491",8,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0682656580232323
"492",8,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0543471987939394
"493",8,"WALKING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0658024751727273
"494",8,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.192009342543434
"495",8,"WALKING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.364520596292929
"496",8,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.354309478808081
"497",8,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",0.0989136974949495
"498",8,"WALKING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.299008288717172
"499",8,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.338201152107071
"500",8,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.0437286667268687
"501",8,"WALKING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.474814098686869
"502",8,"WALKING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.498515686464646
"503",8,"WALKING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.242145190071313
"504",8,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.472102237232323
"505",8,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.218995138992929
"506",8,"WALKING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.380224486606061
"507",8,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.469874136151515
"508",8,"WALKING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.405386363890909
"509",8,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.349910135383838
"510",8,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",0.137549927439394
"511",8,"WALKING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.269315397030303
"512",8,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.313442586460606
"513",8,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.0518767865050505
"514",8,"WALKING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.44762881989899
"515",8,"WALKING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.336146786545455
"516",8,"WALKING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.222377622187879
"517",8,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.977267988282828
"518",8,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.961210578383838
"519",8,"WALKING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.95976897040404
"520",8,"WALKING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.336146786545455
"521",8,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.430505099979798
"522",8,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.227115000880808
"523",8,"WALKING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.302701427474747
